page,value,x,y
/~nmchenry1/index_tree.html,3310.100098,325,285
/~nmchenry1/index_tree.html,3312.699951,321,253
/~nmchenry1/index_tree.html,3318.600098,295,340
/~nmchenry1/index_tree.html,3327.100098,324,274
/~nmchenry1/index_tree.html,3328.699951,322,257
/~nmchenry1/index_tree.html,3336.600098,299,334
/~nmchenry1/index_tree.html,3343.100098,321,263
/~nmchenry1/index_tree.html,3344.699951,322,261
/~nmchenry1/index_tree.html,3352.600098,302,327
/~nmchenry1/index_tree.html,3360.100098,316,248
/~nmchenry1/index_tree.html,3360.699951,322,265
/~nmchenry1/index_tree.html,3368.600098,304,324
/~nmchenry1/index_tree.html,3377.100098,310,225
/~nmchenry1/index_tree.html,3378.699951,323,267
/~nmchenry1/index_tree.html,3386.600098,305,322
/~nmchenry1/index_tree.html,3394.699951,323,270
/~nmchenry1/index_tree.html,3395.100098,299,197
/~nmchenry1/index_tree.html,3401.600098,305,321
/~nmchenry1/index_tree.html,3409.100098,292,178
/~nmchenry1/index_tree.html,3412.699951,323,272
/~nmchenry1/index_tree.html,3418.600098,305,317
/~nmchenry1/index_tree.html,3427.100098,286,163
/~nmchenry1/index_tree.html,3427.699951,324,274
/~nmchenry1/index_tree.html,3434.600098,306,316
/~nmchenry1/index_tree.html,3444.100098,283,154
/~nmchenry1/index_tree.html,3444.699951,325,280
/~nmchenry1/index_tree.html,3451.600098,307,313
/~nmchenry1/index_tree.html,3460.100098,279,148
/~nmchenry1/index_tree.html,3460.699951,326,284
/~nmchenry1/index_tree.html,3469.600098,307,310
/~nmchenry1/index_tree.html,3476.100098,278,142
/~nmchenry1/index_tree.html,3478.699951,327,289
/~nmchenry1/index_tree.html,3486.600098,307,309
/~nmchenry1/index_tree.html,3493.699951,328,291
/~nmchenry1/index_tree.html,3494.100098,275,128
/~nmchenry1/index_tree.html,3501.600098,307,307
